fuente,numero,texto_completo,n_citas_en_dataset,url_fuente
CST,24,"ARTICULO 24. Modificado por el art. 2, Ley 50 de 1990. <El nuevo texto es el siguiente> PRESUNCIÓN . Se presume que toda relación de trabajo personal está regida por un contrato de trabajo. No obstante, quien habitualmente preste sus servicios personales remunerados en ejercicio de una profesión liberal o en desarrollo de un contrato civil o comercial, pretenda alegar el carácter laboral de su relación, deberá probar que la subordinación jurídica fue la prevista en el literal b) del",1,https://www.alcaldiabogota.gov.co/sisjur/normas/Norma1.jsp?i=33104
CST,240,"ARTICULO 240. PERMISO PARA DESPEDIR. 1 . Modificado por el art. 2, Ley 2141 de 2021 . <El nuevo texto es el siguiente> Para poder despedir a una trabajadora durante el período de embarazo o a las dieciocho (18) semanas posteriores al parto, el empleador necesita la autorización del Inspector del Trabajo, o del Alcalde Municipal en los lugares en donde no existiere aquel funcionario. La misma autorización se requerirá para despedir al trabajador cuya cónyuge, pareja o compañera permanente se encuentre en estado de embarazo y no tenga un empleo formal, adjuntando prueba que así lo acredite o que se encuentre afiliada como beneficiaria en el Sistema de Seguridad Social en Salud. El texto anterior era el siguiente: 1. Para poder despedir a una trabajadora durante el período de embarazo o los tres meses posteriores al parto, el {empleador} necesita la autorización del Inspector del Trabajo, o del Alcalde Municipal en los lugares en donde no existiere aquel funcionario. 2. El permiso de que trata este artículo sólo puede concederse con el fundamento en alguna de las causas que tiene el empleador para dar por terminado el contrato de trabajo y que se enumeran en los",1,https://www.alcaldiabogota.gov.co/sisjur/normas/Norma1.jsp?i=33104
CST,241,"ARTICULO 241. Modificado por el art. 8, Decreto 13 de 1967. <El nuevo texto es el siguiente> NULIDAD DEL DESPIDO . 1. El empleador está obligado a conservar el puesto a la trabajadora que esté disfrutando de los descansos remunerados de que trata este capítulo, o de licencia por enfermedad motivada por el embarazo o parto. 2. No producirá efecto alguno el despido que el empleador comunique a la trabajadora en tales períodos, o en tal forma que, al hacer uso del preaviso, éste expire durante los descansos o licencias mencionados. El texto original era el siguiente:",1,https://www.alcaldiabogota.gov.co/sisjur/normas/Norma1.jsp?i=33104
CST,253,"ARTICULO 253. Modificado por el art. 17 del Decreto 2351 de 1965 . <El nuevo texto es el siguiente> SALARIO BASE PARA LA LIQUIDACION DE LA CESANTIA. 1. Para liquidar el auxilio de Cesantía se toma como base el último salario mensual devengado por el trabajador, siempre que no haya tenido variación en los tres (3) últimos meses. En el caso contrario y en el de los salarios variables, se tomará como base el promedio de lo devengado en el último año de servicios o en todo el tiempo servido si fuere menor de un año. 2. Para el tiempo de servicios anterior al treinta y uno (31) de diciembre de mil novecientos sesenta y dos (1962) se aplicarán las normas vigentes hasta esta fecha. El texto original era el siguiente:",1,https://www.alcaldiabogota.gov.co/sisjur/normas/Norma1.jsp?i=33104
CST,26,"artículo 26 implica la coexistencia de prestaciones. 2. Cuando un trabajador tenga derecho a que varios empleadores le concedan una prestación asistencial o en especie, estos empleadores tienen que suministrarla y costearla en proporción a los salarios que cada uno le pague al trabajador, y si uno solo de ellos la suministrare íntegramente, quedara subrogado en las acciones del trabajador contra los demás respecto de la parte o cuota que a éstos corresponda.",6,https://www.alcaldiabogota.gov.co/sisjur/normas/Norma1.jsp?i=33104
CST,29,"artículo 29 de la Ley 789 de 2002. 2. Si no hay acuerdo respecto del monto de la deuda, o si el trabajador se niega a recibir, el empleador cumple con sus obligaciones consignando ante el Juez del Trabajo y en su defecto ante la primera autoridad política del lugar, la suma que confiese deber, mientras la justicia del Trabajo decide la controversia. 3. En la misma sanción incurre el empleador cuando no haga practicar al trabajador el examen médico y no le expida el correspondiente certificado de salud de que trata el ordinal 7o. del",1,https://www.alcaldiabogota.gov.co/sisjur/normas/Norma1.jsp?i=33104
CST,306,"ARTICULO 306. PRINCIPIO GENERAL. 1. Toda empresa de carácter permanente está obligada a pagar a cada uno de sus trabajadores, excepto a los ocasionales o transitorios, como prestación especial, una prima de servicios, así: a). Las de capital de doscientos mil pesos ($200.000) o superior, un mes de salario pagadero por semestres del calendario, en la siguiente forma: una quincena el último día de junio y otra quincena en los primeros veinte días de diciembre, a quienes hubieren trabajado o trabajaren todo el respectivo semestre, o proporcionalmente al tiempo trabajado, siempre que hubieren servido por lo menos la mitad del semestre respectivo y no hubieren sido despedidos por justa causa, y b). Las de capital menor de doscientos mil pesos ($200.000), quince (15) días de salario, pagadero en la siguiente forma: una semana el último día de junio y otra semana en los primeros veinte (20) días de diciembre, pagadero por semestres del calendario, a quienes hubieren trabajado o trabajaren todo el respectivo semestre; o proporcionalmente al tiempo trabajado. Siempre que hubieren servido por lo menos la mitad del semestre respectivo y no hubieren sido despedidos por justa causa. 2. Esta prima de servicios sustituye la participación de utilidades y la prima de beneficios que estableció la legislación anterior.",1,https://www.alcaldiabogota.gov.co/sisjur/normas/Norma1.jsp?i=33104
CST,34,"ARTICULO 34. Modificado por el art. 44, Decreto 2466 de 2025. <El nuevo texto es el siguiente> CONTRATISTAS Y SUBCONTRATISTAS. 1. Son contratistas y subcontratistas, personas naturales o jurídicas quienes contraten en beneficio de terceros, cualquiera que sea el acto que le dé origen, la ejecución de obras, trabajos o la prestación de servicios, por un precio determinado, asumiendo todos los riesgos, para realizarlos con sus propios medios y con libertad y autonomía técnica y directiva. 2. Las personas naturales o jurídicas que contraten o subcontraten la realización de obras o servicios, serán solidariamente responsables con el contratista por el valor de los salarios y de las prestaciones e indemnizaciones a que tengan derecho los trabajadores, a menos que se trate de labores extrañas a las actividades normales de su empresa o negocio. Solidaridad que no obsta para que el beneficiario estipule con el contratista las garantías del caso o para que repita contra él lo pagado a esos trabajadores. Otras Modificaciones: Modificado por el art. 3, Decreto 2351 de 1965. El texto original era el siguiente:",1,https://www.alcaldiabogota.gov.co/sisjur/normas/Norma1.jsp?i=33104
CST,36,"ARTICULO 36. RESPONSABILIDAD SOLIDARIA. Son solidariamente responsables de todas de las obligaciones que emanen del contrato de trabajo las sociedades de personas y sus miembros y éstos entre sí en relación con el objeto social y sólo hasta el límite de responsabilidad de cada socio, y los condueños o comuneros de una misma empresa entre sí, mientras permanezcan en indivisión. CAPITULO IV MODALIDADES DEL CONTRATO (FORMA, CONTENIDO, DURACIÓN, REVISIÓN, SUSPENSIÓN Y PRUEBA DEL CONTRATO)",1,https://www.alcaldiabogota.gov.co/sisjur/normas/Norma1.jsp?i=33104
CST,37,"ARTICULO 37. FORMA. El contrato de trabajo puede ser verbal o escrito; para su validez no requiere forma especial alguna, salvo disposición expresa en contrario.",1,https://www.alcaldiabogota.gov.co/sisjur/normas/Norma1.jsp?i=33104
CST,45,"ARTICULO 45. DURACION. El contrato de trabajo puede celebrarse por tiempo determinado, por el tiempo que dure la realización de una obra o labor determinada, por tiempo indefinido o para ejecutar un trabajo ocasional, accidental o transitorio.",2,https://www.alcaldiabogota.gov.co/sisjur/normas/Norma1.jsp?i=33104
CST,46,"ARTICULO 46. Modificado por el art. 6, Ley 2466 de 2025. <El nuevo texto es el siguiente> CONTRATOS A TÉRMINO FIJO Y DE OBRA O LABOR DETERMINADA. 1. CONTRATOS DE TRABAJO A TÉRMINO FIJO Podrán celebrarse contratos de trabajo a término fijo por un término no mayor a cuatro (4) años. El contrato de trabajo a término fijo deberá celebrarse por escrito. Cuando el contrato de trabajo a término fijo no cumpla las condiciones y requisitos previamente mencionados, se entenderá celebrado a término indefinido desde el inicio de la relación laboral. El contrato a término fijo no podrá renovarse indefinidamente, sin embargo, podrán considerarse los siguientes tipos de prórrogas: Prórroga pactada. Cuando el contrato de trabajo se celebre por un término inferior a un (1) año, las partes, mediante acuerdo escrito, podrán prorrogar el número de veces que estimen conveniente; sin embargo, después de la cuarta prórroga, el contrato no podrá renovarse por un período inferior a un (1) año. En ningún caso podrá superarse el término máximo de cuatro (4) años previsto en este artículo, para los casos de contratos vigentes este límite máximo se contabilizará a partir de la entrada en vigencia de esta ley. Prórroga automática. Si con treinta (30) días de antelación al vencimiento del plazo pactado o su prórroga, ninguna de las partes manifestare su intención de terminar el contrato, este se entenderá renovado por un término igual al inicialmente pactado o al de su prórroga, según sea el caso, sin que pueda superarse el límite máximo de cuatro (4) años previsto en este artículo. Esta misma regla aplicará a los contratos celebrados por un término inferior a un (1) año, pero en este caso la cuarta prórroga automática será por un período de un (1) año. 2. CONTRATO DE TRABAJO POR DURACIÓN DE OBRA O LABOR DETERMINADA. Podrán celebrarse contratos de trabajo por el tiempo que dure la realización de una obra o labor determinada. El contrato de trabajo por la duración de obra o labor determinada deberá celebrarse por escrito y en él deberá indicarse, de forma precisa y detallada, la obra o labor contratada que se requiere atender. Cuando no se cumplan las condiciones señaladas en el presente artículo, o cuando una vez finalice la obra o labor contratada, el trabajador continúe prestando sus servicios, el contrato se entenderá celebrado a término indefinido desde el inicio de la relación laboral, a menos que se trate de una nueva y diferente obra o labor, caso en el que se podrá continuar el contrato adicionando por escrito el acuerdo en el que se especifique la nueva obra o labor o se liquidará el contrato anterior y se iniciará un nuevo contrato por la nueva necesidad, especificando en cualesquiera de los dos casos de forma clara y precisa la nueva obra o labor contratada. PARÁGRAFO 1°. En los contratos a término fijo y de obra o labor determinada, el trabajador y la trabajadora tendrán derecho al pago de vacaciones y prestaciones sociales en proporción al tiempo laborado cualquiera que este sea. Otras Modificaciones: Modificado por el art. 2, Decreto 617 de 1954. , Modificado por el art. 4, Decreto 2351 de 1965. , Modificado por el art. 3, Ley 50 de 1990. El texto original era el siguiente: ARTÍCULO 4 6. CONTRATO POR TIEMPO DETERMINADO. El contrato celebrado por tiempo determinado debe constar siempre por escrito y su plazo no puede exceder de dos (2) años, pero es renovable indefinidamente.",2,https://www.alcaldiabogota.gov.co/sisjur/normas/Norma1.jsp?i=33104
