consulta,articulo,tipo,label,sentencia_origen
"Varios empleados solicitaron hace meses el pago de sus cesantías parciales bajo el régimen anterior, pero no se las pagaron alegando falta de disponibilidad presupuestal. Mientras tanto, a los compañeros que se cambiaron al nuevo régimen (decretos 57 y 110 de 1993) les pagaron rápido, en pocos días. Nos sentimos discriminados por estar en el régimen antiguo.","Código Sustantivo del Trabajo, Art. 99 - Liquidación definitiva",negativo_dificil_placeholder,0,T-144/98
Trabajé desde junio de 1989 hasta febrero de 2000 en Empresas Públicas de Medellín. Me despidieron sin seguir el procedimiento que establece la convención colectiva para trabajadores sindicalizados. Pedí que me reintegraran porque no respetaron el debido proceso.,"Decreto 2351 de 1965, Art. 6 literal h",positivo,1,T-1755/00
Trabajé desde junio de 1989 hasta febrero de 2000 en Empresas Públicas de Medellín. Me despidieron sin seguir el procedimiento que establece la convención colectiva para trabajadores sindicalizados. Pedí que me reintegraran porque no respetaron el debido proceso.,"Decreto 2351 de 1965, Art. 10",positivo,1,T-1755/00
Trabajé desde junio de 1989 hasta febrero de 2000 en Empresas Públicas de Medellín. Me despidieron sin seguir el procedimiento que establece la convención colectiva para trabajadores sindicalizados. Pedí que me reintegraran porque no respetaron el debido proceso.,CST Art. 236,negativo_facil,0,T-1755/00
Trabajé desde junio de 1989 hasta febrero de 2000 en Empresas Públicas de Medellín. Me despidieron sin seguir el procedimiento que establece la convención colectiva para trabajadores sindicalizados. Pedí que me reintegraran porque no respetaron el debido proceso.,"Código Sustantivo del Trabajo, artículo 26",negativo_dificil_placeholder,0,T-1755/00
"Fui despedido de mi trabajo estando en situación de discapacidad, sin que la empresa solicitara autorización del Ministerio del Trabajo. La empresa argumentó restructuración, pero no cumplió con el requisito de protección reforzada que tengo por mi condición.","Constitución Política, Art. 47",positivo,1,T-684A/11
"Fui despedido de mi trabajo estando en situación de discapacidad, sin que la empresa solicitara autorización del Ministerio del Trabajo. La empresa argumentó restructuración, pero no cumplió con el requisito de protección reforzada que tengo por mi condición.","Constitución Política, Art. 13",positivo,1,T-684A/11
"Fui despedido de mi trabajo estando en situación de discapacidad, sin que la empresa solicitara autorización del Ministerio del Trabajo. La empresa argumentó restructuración, pero no cumplió con el requisito de protección reforzada que tengo por mi condición.","Ley 361 de 1997, Art. 24",positivo,1,T-684A/11
"Fui despedido de mi trabajo estando en situación de discapacidad, sin que la empresa solicitara autorización del Ministerio del Trabajo. La empresa argumentó restructuración, pero no cumplió con el requisito de protección reforzada que tengo por mi condición.",CST Art. 236,negativo_facil,0,T-684A/11
"Fui despedido de mi trabajo estando en situación de discapacidad, sin que la empresa solicitara autorización del Ministerio del Trabajo. La empresa argumentó restructuración, pero no cumplió con el requisito de protección reforzada que tengo por mi condición.","Código Sustantivo del Trabajo, Art. 62",negativo_dificil_placeholder,0,T-684A/11
"Trabajé desde 1980 en Colgate Palmolive en diferentes áreas con mucho ruido, lo que me causó hipoacusia neurosensorial bilateral y otros problemas de salud. Me reubicaron en febrero de 2013 en la sección de barras, pero ese lugar sigue teniendo altos niveles de ruido que siguen dañando mi audición, no cumple con las recomendaciones médicas que dicen que no puedo estar expuesto a ruido.","Resolución 8321 de 1983, Art. 53",positivo,1,T-917/14
"Trabajé desde 1980 en Colgate Palmolive en diferentes áreas con mucho ruido, lo que me causó hipoacusia neurosensorial bilateral y otros problemas de salud. Me reubicaron en febrero de 2013 en la sección de barras, pero ese lugar sigue teniendo altos niveles de ruido que siguen dañando mi audición, no cumple con las recomendaciones médicas que dicen que no puedo estar expuesto a ruido.","Constitución Política, Art. 54",positivo,1,T-917/14
"Trabajé desde 1980 en Colgate Palmolive en diferentes áreas con mucho ruido, lo que me causó hipoacusia neurosensorial bilateral y otros problemas de salud. Me reubicaron en febrero de 2013 en la sección de barras, pero ese lugar sigue teniendo altos niveles de ruido que siguen dañando mi audición, no cumple con las recomendaciones médicas que dicen que no puedo estar expuesto a ruido.",CST Art. 236,negativo_facil,0,T-917/14
"Trabajé desde 1980 en Colgate Palmolive en diferentes áreas con mucho ruido, lo que me causó hipoacusia neurosensorial bilateral y otros problemas de salud. Me reubicaron en febrero de 2013 en la sección de barras, pero ese lugar sigue teniendo altos niveles de ruido que siguen dañando mi audición, no cumple con las recomendaciones médicas que dicen que no puedo estar expuesto a ruido.","Código Sustantivo del Trabajo, Art. 57, numeral 2",negativo_dificil_placeholder,0,T-917/14
"Soy médico del Hospital San Rafael de Girardot. Pedí en mayo del 98 que me liquidaran mis cesantías parciales, pero me dijeron que no había plata en el fondo y que tenía que esperar a que hubiera disponibilidad de caja. Después de meses sin respuesta, tuve que demandar para que me reconocieran mi derecho.",Constitución Política Art. 53,positivo,1,T-464/99
"Soy médico del Hospital San Rafael de Girardot. Pedí en mayo del 98 que me liquidaran mis cesantías parciales, pero me dijeron que no había plata en el fondo y que tenía que esperar a que hubiera disponibilidad de caja. Después de meses sin respuesta, tuve que demandar para que me reconocieran mi derecho.",Constitución Política Art. 345,positivo,1,T-464/99
"Soy médico del Hospital San Rafael de Girardot. Pedí en mayo del 98 que me liquidaran mis cesantías parciales, pero me dijeron que no había plata en el fondo y que tenía que esperar a que hubiera disponibilidad de caja. Después de meses sin respuesta, tuve que demandar para que me reconocieran mi derecho.",CST Art. 236,negativo_facil,0,T-464/99
"Soy médico del Hospital San Rafael de Girardot. Pedí en mayo del 98 que me liquidaran mis cesantías parciales, pero me dijeron que no había plata en el fondo y que tenía que esperar a que hubiera disponibilidad de caja. Después de meses sin respuesta, tuve que demandar para que me reconocieran mi derecho.",Código Sustantivo del Trabajo Art. 99,negativo_dificil_placeholder,0,T-464/99
"Me contrataron en junio de 1999 con SOS Empleados Ltda. para trabajar como auxiliar de estampación en GICO Ltda. Les notifiqué por escrito mi embarazo en agosto de 2000 y me despidieron sin justa causa en octubre de 2000, diciendo que se terminó la obra.","Decreto 2591 de 1991, Art. 42",positivo,1,T-1101/01
"Me contrataron en junio de 1999 con SOS Empleados Ltda. para trabajar como auxiliar de estampación en GICO Ltda. Les notifiqué por escrito mi embarazo en agosto de 2000 y me despidieron sin justa causa en octubre de 2000, diciendo que se terminó la obra.","Ley 50 de 1990, Art. 88",positivo,1,T-1101/01
"Me contrataron en junio de 1999 con SOS Empleados Ltda. para trabajar como auxiliar de estampación en GICO Ltda. Les notifiqué por escrito mi embarazo en agosto de 2000 y me despidieron sin justa causa en octubre de 2000, diciendo que se terminó la obra.",CST Art. 236,negativo_facil,0,T-1101/01
"Me contrataron en junio de 1999 con SOS Empleados Ltda. para trabajar como auxiliar de estampación en GICO Ltda. Les notifiqué por escrito mi embarazo en agosto de 2000 y me despidieron sin justa causa en octubre de 2000, diciendo que se terminó la obra.","Código Sustantivo del Trabajo, Art. 61 - Terminación del contrato por duración de la obra",negativo_dificil_placeholder,0,T-1101/01
"Trabajé como jugador profesional de fútbol con Santa Fe hasta junio de 1999. Cuando terminó mi contrato, el club me separó del equipo y no me inscribió en ningún otro ni me dejó transferir, pero tampoco me entregaba mi 'pase' (derechos deportivos) para buscar trabajo por mi cuenta, entonces quedé sin poder trabajar porque sin ese documento no podía jugar en ningún lado.","Ley 181 de 1995, Art. 35",positivo,1,T-1136/00
"Trabajé como jugador profesional de fútbol con Santa Fe hasta junio de 1999. Cuando terminó mi contrato, el club me separó del equipo y no me inscribió en ningún otro ni me dejó transferir, pero tampoco me entregaba mi 'pase' (derechos deportivos) para buscar trabajo por mi cuenta, entonces quedé sin poder trabajar porque sin ese documento no podía jugar en ningún lado.",CST Art. 236,negativo_facil,0,T-1136/00
"Trabajé como jugador profesional de fútbol con Santa Fe hasta junio de 1999. Cuando terminó mi contrato, el club me separó del equipo y no me inscribió en ningún otro ni me dejó transferir, pero tampoco me entregaba mi 'pase' (derechos deportivos) para buscar trabajo por mi cuenta, entonces quedé sin poder trabajar porque sin ese documento no podía jugar en ningún lado.","Código Sustantivo del Trabajo, Art. 64 - Obligaciones especiales del patrono",negativo_dificil_placeholder,0,T-1136/00
Soy docente del municipio de Santa Cruz de Lorica en Córdoba y el municipio no me ha pagado las primas de servicio y de antigüedad que me corresponden por ley desde hace varios años. Presenté derechos de petición pero nunca me respondieron ni me pagaron lo que me deben.,"Ley 91 de 1989, Art. 15",positivo,1,T-282/15
Soy docente del municipio de Santa Cruz de Lorica en Córdoba y el municipio no me ha pagado las primas de servicio y de antigüedad que me corresponden por ley desde hace varios años. Presenté derechos de petición pero nunca me respondieron ni me pagaron lo que me deben.,Ordenanza 008 de 1986,positivo,1,T-282/15
Soy docente del municipio de Santa Cruz de Lorica en Córdoba y el municipio no me ha pagado las primas de servicio y de antigüedad que me corresponden por ley desde hace varios años. Presenté derechos de petición pero nunca me respondieron ni me pagaron lo que me deben.,"Ley 60 de 1993, Art. 6",positivo,1,T-282/15
Soy docente del municipio de Santa Cruz de Lorica en Córdoba y el municipio no me ha pagado las primas de servicio y de antigüedad que me corresponden por ley desde hace varios años. Presenté derechos de petición pero nunca me respondieron ni me pagaron lo que me deben.,"Ley 115 de 1994, Art. 115",positivo,1,T-282/15
Soy docente del municipio de Santa Cruz de Lorica en Córdoba y el municipio no me ha pagado las primas de servicio y de antigüedad que me corresponden por ley desde hace varios años. Presenté derechos de petición pero nunca me respondieron ni me pagaron lo que me deben.,"Ley 812 de 2003, Art. 12",positivo,1,T-282/15
Soy docente del municipio de Santa Cruz de Lorica en Córdoba y el municipio no me ha pagado las primas de servicio y de antigüedad que me corresponden por ley desde hace varios años. Presenté derechos de petición pero nunca me respondieron ni me pagaron lo que me deben.,CST Art. 236,negativo_facil,0,T-282/15
Soy docente del municipio de Santa Cruz de Lorica en Córdoba y el municipio no me ha pagado las primas de servicio y de antigüedad que me corresponden por ley desde hace varios años. Presenté derechos de petición pero nunca me respondieron ni me pagaron lo que me deben.,"Código Sustantivo del Trabajo, Art. 306",negativo_dificil_placeholder,0,T-282/15
"Me contrataron por duración de obra como impulsadora en enero de 2006. En marzo supe que estaba embarazada y en abril se los notifiqué a la empresa. Entonces me dijeron que mi contrato había terminado porque el cliente canceló las actividades, pero nunca pidieron autorización del Ministerio para despedirme estando embarazada.",Decreto Ley 2351 de 1965,positivo,1,T-1040/06
